id,receiver_subcategory,ci_subtype,receiver_country,region_name
2318,Telecommunications,Unknown,Belgium,WESTEU
2318,Telecommunications,Unknown,Belgium,NATO
2318,Telecommunications,Unknown,Belgium,EU
2318,Telecommunications,Unknown,Belgium,EUROPE
2318,Transportation,Airlines,Belgium,WESTEU
2318,Transportation,Airlines,Belgium,NATO
2318,Transportation,Airlines,Belgium,EU
2318,Transportation,Airlines,Belgium,EUROPE
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Belgium,WESTEU
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Belgium,NATO
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Belgium,EU
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Belgium,EUROPE
2318,Health,Healthcare Support and Services,Belgium,WESTEU
2318,Health,Healthcare Support and Services,Belgium,NATO
2318,Health,Healthcare Support and Services,Belgium,EU
2318,Health,Healthcare Support and Services,Belgium,EUROPE
2318,Health,Health insurances,Belgium,WESTEU
2318,Health,Health insurances,Belgium,NATO
2318,Health,Health insurances,Belgium,EU
2318,Health,Health insurances,Belgium,EUROPE
2318,Health,Other healthcare providers,Belgium,WESTEU
2318,Health,Other healthcare providers,Belgium,NATO
2318,Health,Other healthcare providers,Belgium,EU
2318,Health,Other healthcare providers,Belgium,EUROPE
2318,Finance,Pension Funds,Belgium,WESTEU
2318,Finance,Pension Funds,Belgium,NATO
2318,Finance,Pension Funds,Belgium,EU
2318,Finance,Pension Funds,Belgium,EUROPE
2318,Finance,Insurance Companies,Belgium,WESTEU
2318,Finance,Insurance Companies,Belgium,NATO
2318,Finance,Insurance Companies,Belgium,EU
2318,Finance,Insurance Companies,Belgium,EUROPE
2318,Finance,Banks,Belgium,WESTEU
2318,Finance,Banks,Belgium,NATO
2318,Finance,Banks,Belgium,EU
2318,Finance,Banks,Belgium,EUROPE
2318,Research,University Research Departments,Germany,WESTEU
2318,Research,University Research Departments,Germany,EU
2318,Research,University Research Departments,Germany,NATO
2318,Research,University Research Departments,Germany,EUROPE
2318,Critical Manufacturing,Unknown,Germany,WESTEU
2318,Critical Manufacturing,Unknown,Germany,EU
2318,Critical Manufacturing,Unknown,Germany,NATO
2318,Critical Manufacturing,Unknown,Germany,EUROPE
2318,Energy,Unknown,Germany,WESTEU
2318,Energy,Unknown,Germany,EU
2318,Energy,Unknown,Germany,NATO
2318,Energy,Unknown,Germany,EUROPE
2318,Telecommunications,Unknown,Germany,WESTEU
2318,Telecommunications,Unknown,Germany,EU
2318,Telecommunications,Unknown,Germany,NATO
2318,Telecommunications,Unknown,Germany,EUROPE
2318,Transportation,Airlines,Germany,WESTEU
2318,Transportation,Airlines,Germany,EU
2318,Transportation,Airlines,Germany,NATO
2318,Transportation,Airlines,Germany,EUROPE
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Germany,WESTEU
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Germany,EU
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Germany,NATO
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Germany,EUROPE
2318,Health,Healthcare Support and Services,Germany,WESTEU
2318,Health,Healthcare Support and Services,Germany,EU
2318,Health,Healthcare Support and Services,Germany,NATO
2318,Health,Healthcare Support and Services,Germany,EUROPE
2318,Health,Health insurances,Germany,WESTEU
2318,Health,Health insurances,Germany,EU
2318,Health,Health insurances,Germany,NATO
2318,Health,Health insurances,Germany,EUROPE
2318,Health,Other healthcare providers,Germany,WESTEU
2318,Health,Other healthcare providers,Germany,EU
2318,Health,Other healthcare providers,Germany,NATO
2318,Health,Other healthcare providers,Germany,EUROPE
2318,Finance,Pension Funds,Germany,WESTEU
2318,Finance,Pension Funds,Germany,EU
2318,Finance,Pension Funds,Germany,NATO
2318,Finance,Pension Funds,Germany,EUROPE
2318,Finance,Insurance Companies,Germany,WESTEU
2318,Finance,Insurance Companies,Germany,EU
2318,Finance,Insurance Companies,Germany,NATO
2318,Finance,Insurance Companies,Germany,EUROPE
2318,Finance,Banks,Germany,WESTEU
2318,Finance,Banks,Germany,EU
2318,Finance,Banks,Germany,NATO
2318,Finance,Banks,Germany,EUROPE
2318,Research,University Research Departments,Luxembourg,WESTEU
2318,Research,University Research Departments,Luxembourg,EU
2318,Research,University Research Departments,Luxembourg,NATO
2318,Research,University Research Departments,Luxembourg,EUROPE
2318,Critical Manufacturing,Unknown,Luxembourg,WESTEU
2318,Critical Manufacturing,Unknown,Luxembourg,EU
2318,Critical Manufacturing,Unknown,Luxembourg,NATO
2318,Critical Manufacturing,Unknown,Luxembourg,EUROPE
2318,Energy,Unknown,Luxembourg,WESTEU
2318,Energy,Unknown,Luxembourg,EU
2318,Energy,Unknown,Luxembourg,NATO
2318,Energy,Unknown,Luxembourg,EUROPE
2318,Telecommunications,Unknown,Luxembourg,WESTEU
2318,Telecommunications,Unknown,Luxembourg,EU
2318,Telecommunications,Unknown,Luxembourg,NATO
2318,Telecommunications,Unknown,Luxembourg,EUROPE
2318,Transportation,Airlines,Luxembourg,WESTEU
2318,Transportation,Airlines,Luxembourg,EU
2318,Transportation,Airlines,Luxembourg,NATO
2318,Transportation,Airlines,Luxembourg,EUROPE
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Luxembourg,WESTEU
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Luxembourg,EU
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Luxembourg,NATO
2318,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Luxembourg,EUROPE
2318,Health,Healthcare Support and Services,Luxembourg,WESTEU
2318,Health,Healthcare Support and Services,Luxembourg,EU
2318,Health,Healthcare Support and Services,Luxembourg,NATO
2318,Health,Healthcare Support and Services,Luxembourg,EUROPE
2318,Health,Health insurances,Luxembourg,WESTEU
2318,Health,Health insurances,Luxembourg,EU
2318,Health,Health insurances,Luxembourg,NATO
2318,Health,Health insurances,Luxembourg,EUROPE
2318,Health,Other healthcare providers,Luxembourg,WESTEU
2318,Health,Other healthcare providers,Luxembourg,EU
2318,Health,Other healthcare providers,Luxembourg,NATO
2318,Health,Other healthcare providers,Luxembourg,EUROPE
2318,Finance,Pension Funds,Luxembourg,WESTEU
2318,Finance,Pension Funds,Luxembourg,EU
2318,Finance,Pension Funds,Luxembourg,NATO
2318,Finance,Pension Funds,Luxembourg,EUROPE
2318,Finance,Insurance Companies,Luxembourg,WESTEU
2318,Finance,Insurance Companies,Luxembourg,EU
2318,Finance,Insurance Companies,Luxembourg,NATO
2318,Finance,Insurance Companies,Luxembourg,EUROPE
2318,Finance,Banks,Luxembourg,WESTEU
2318,Finance,Banks,Luxembourg,EU
2318,Finance,Banks,Luxembourg,NATO
2318,Finance,Banks,Luxembourg,EUROPE
2414,Health,Clinics,Australia,OC
1915,Telecommunications,Unknown,Tonga,OC
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NORTHAM
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United States,NATO
2007,Health,Healthcare Support and Services,United States,NORTHAM
2007,Health,Healthcare Support and Services,United States,NATO
2007,Health,Other healthcare providers,United States,NORTHAM
2007,Health,Other healthcare providers,United States,NATO
2007,Health,Clinics,United States,NORTHAM
2007,Health,Clinics,United States,NATO
2007,Health,Hospitals,United States,NORTHAM
2007,Health,Hospitals,United States,NATO
2007,Energy,Renewable Energy Providers,United States,NORTHAM
2007,Energy,Renewable Energy Providers,United States,NATO
2007,Finance,Pension Funds,United States,NORTHAM
2007,Finance,Pension Funds,United States,NATO
2007,Finance,Banks,United States,NORTHAM
2007,Finance,Banks,United States,NATO
2007,Finance,Investment Firms,United States,NORTHAM
2007,Finance,Investment Firms,United States,NATO
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Australia,OC
2007,Health,Healthcare Support and Services,Australia,OC
2007,Health,Other healthcare providers,Australia,OC
2007,Health,Clinics,Australia,OC
2007,Health,Hospitals,Australia,OC
2007,Energy,Renewable Energy Providers,Australia,OC
2007,Finance,Pension Funds,Australia,OC
2007,Finance,Banks,Australia,OC
2007,Finance,Investment Firms,Australia,OC
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Canada,NORTHAM
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Canada,NATO
2007,Health,Healthcare Support and Services,Canada,NORTHAM
2007,Health,Healthcare Support and Services,Canada,NATO
2007,Health,Other healthcare providers,Canada,NORTHAM
2007,Health,Other healthcare providers,Canada,NATO
2007,Health,Clinics,Canada,NORTHAM
2007,Health,Clinics,Canada,NATO
2007,Health,Hospitals,Canada,NORTHAM
2007,Health,Hospitals,Canada,NATO
2007,Energy,Renewable Energy Providers,Canada,NORTHAM
2007,Energy,Renewable Energy Providers,Canada,NATO
2007,Finance,Pension Funds,Canada,NORTHAM
2007,Finance,Pension Funds,Canada,NATO
2007,Finance,Banks,Canada,NORTHAM
2007,Finance,Banks,Canada,NATO
2007,Finance,Investment Firms,Canada,NORTHAM
2007,Finance,Investment Firms,Canada,NATO
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Japan,NEA
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Japan,SCS
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",Japan,ASIA
2007,Health,Healthcare Support and Services,Japan,NEA
2007,Health,Healthcare Support and Services,Japan,SCS
2007,Health,Healthcare Support and Services,Japan,ASIA
2007,Health,Other healthcare providers,Japan,NEA
2007,Health,Other healthcare providers,Japan,SCS
2007,Health,Other healthcare providers,Japan,ASIA
2007,Health,Clinics,Japan,NEA
2007,Health,Clinics,Japan,SCS
2007,Health,Clinics,Japan,ASIA
2007,Health,Hospitals,Japan,NEA
2007,Health,Hospitals,Japan,SCS
2007,Health,Hospitals,Japan,ASIA
2007,Energy,Renewable Energy Providers,Japan,NEA
2007,Energy,Renewable Energy Providers,Japan,SCS
2007,Energy,Renewable Energy Providers,Japan,ASIA
2007,Finance,Pension Funds,Japan,NEA
2007,Finance,Pension Funds,Japan,SCS
2007,Finance,Pension Funds,Japan,ASIA
2007,Finance,Banks,Japan,NEA
2007,Finance,Banks,Japan,SCS
2007,Finance,Banks,Japan,ASIA
2007,Finance,Investment Firms,Japan,NEA
2007,Finance,Investment Firms,Japan,SCS
2007,Finance,Investment Firms,Japan,ASIA
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United Kingdom,NORTHEU
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United Kingdom,EU
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United Kingdom,NATO
2007,Health,"Specialised Service Providers (Dental, Optometry, Podiatry)",United Kingdom,EUROPE
2007,Health,Healthcare Support and Services,United Kingdom,NORTHEU
2007,Health,Healthcare Support and Services,United Kingdom,EU
2007,Health,Healthcare Support and Services,United Kingdom,NATO
2007,Health,Healthcare Support and Services,United Kingdom,EUROPE
2007,Health,Other healthcare providers,United Kingdom,NORTHEU
2007,Health,Other healthcare providers,United Kingdom,EU
2007,Health,Other healthcare providers,United Kingdom,NATO
2007,Health,Other healthcare providers,United Kingdom,EUROPE
2007,Health,Clinics,United Kingdom,NORTHEU
2007,Health,Clinics,United Kingdom,EU
2007,Health,Clinics,United Kingdom,NATO
2007,Health,Clinics,United Kingdom,EUROPE
2007,Health,Hospitals,United Kingdom,NORTHEU
2007,Health,Hospitals,United Kingdom,EU
2007,Health,Hospitals,United Kingdom,NATO
2007,Health,Hospitals,United Kingdom,EUROPE
2007,Energy,Renewable Energy Providers,United Kingdom,NORTHEU
2007,Energy,Renewable Energy Providers,United Kingdom,EU
2007,Energy,Renewable Energy Providers,United Kingdom,NATO
2007,Energy,Renewable Energy Providers,United Kingdom,EUROPE
2007,Finance,Pension Funds,United Kingdom,NORTHEU
2007,Finance,Pension Funds,United Kingdom,EU
2007,Finance,Pension Funds,United Kingdom,NATO
2007,Finance,Pension Funds,United Kingdom,EUROPE
2007,Finance,Banks,United Kingdom,NORTHEU
2007,Finance,Banks,United Kingdom,EU
2007,Finance,Banks,United Kingdom,NATO
2007,Finance,Banks,United Kingdom,EUROPE
2007,Finance,Investment Firms,United Kingdom,NORTHEU
2007,Finance,Investment Firms,United Kingdom,EU
2007,Finance,Investment Firms,United Kingdom,NATO
2007,Finance,Investment Firms,United Kingdom,EUROPE
2287,Research,University Research Departments,Armenia,CSTO
2287,Research,University Research Departments,Armenia,CENTAS
2287,Research,University Research Departments,Armenia,ASIA
2287,Research,University Research Departments,United Nations,No region
2978,Food,Food Retailers and Distributors,Sweden,NORTHEU
2978,Food,Food Retailers and Distributors,Sweden,EU
2978,Food,Food Retailers and Distributors,Sweden,EUROPE
3098,Health,Hospitals,United States,NORTHAM
3098,Health,Hospitals,United States,NATO
1591,Energy,Oil and Gas Companies,United States,NORTHAM
1591,Energy,Oil and Gas Companies,United States,NATO
3106,Health,Hospitals,Germany,WESTEU
3106,Health,Hospitals,Germany,EU
3106,Health,Hospitals,Germany,NATO
3106,Health,Hospitals,Germany,EUROPE
3150,Health,Hospitals,France,WESTEU
3150,Health,Hospitals,France,EU
3150,Health,Hospitals,France,NATO
3150,Health,Hospitals,France,EUROPE
3171,Critical Manufacturing,Unknown,Singapore,ASIA
2858,Digital Provider,Cloud Computing Services,United States,NORTHAM
2858,Digital Provider,Cloud Computing Services,United States,NATO
3076,Waste Water Management,Wastewater Collection Systems,United Kingdom,NORTHEU
3076,Waste Water Management,Wastewater Collection Systems,United Kingdom,EU
3076,Waste Water Management,Wastewater Collection Systems,United Kingdom,NATO
3076,Waste Water Management,Wastewater Collection Systems,United Kingdom,EUROPE
3445,Telecommunications,Mobile Network Operators,Russia,SCO
3445,Telecommunications,Mobile Network Operators,Russia,CSTO
3445,Telecommunications,Mobile Network Operators,Russia,EASTEU
3445,Telecommunications,Mobile Network Operators,Russia,EUROPE
3445,Telecommunications,Internet Service Providers,Russia,SCO
3445,Telecommunications,Internet Service Providers,Russia,CSTO
3445,Telecommunications,Internet Service Providers,Russia,EASTEU
3445,Telecommunications,Internet Service Providers,Russia,EUROPE
3185,Finance,Fintech Companies,Seychelles,SSA
3185,Finance,Fintech Companies,Seychelles,AFRICA
3186,Finance,Insurance Companies,Puerto Rico,No region
3187,Health,Clinics,United States,NORTHAM
3187,Health,Clinics,United States,NATO
3189,Defence industry,Unknown,China,SCO
3189,Defence industry,Unknown,China,NEA
3189,Defence industry,Unknown,China,EASIA
3189,Defence industry,Unknown,China,SCS
3189,Defence industry,Unknown,China,ASIA
3191,Research,University Research Departments,Germany,WESTEU
3191,Research,University Research Departments,Germany,EU
3191,Research,University Research Departments,Germany,NATO
3191,Research,University Research Departments,Germany,EUROPE
3193,Telecommunications,Mobile Network Operators,Australia,OC
3193,Telecommunications,Internet Service Providers,Australia,OC
3205,Critical Manufacturing,Unknown,France,WESTEU
3205,Critical Manufacturing,Unknown,France,EU
3205,Critical Manufacturing,Unknown,France,NATO
3205,Critical Manufacturing,Unknown,France,EUROPE
3206,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Spain,EU
3206,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Spain,NATO
3206,Transportation,"Public Transit Systems (local public transportation, including buses, undergrounds, trams, etc.)",Spain,EUROPE
3207,Critical Manufacturing,Automotive Manufacturers,Germany,WESTEU
3207,Critical Manufacturing,Automotive Manufacturers,Germany,EU
3207,Critical Manufacturing,Automotive Manufacturers,Germany,NATO
